condition,rep,seed,t,fitness,mi,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr
TAC_s0.25,15,3189765853,87,32.93125,0.3113166710473797,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,88,32.95703125,0.31995333504617973,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,89,33.25234375,0.3171083824044997,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,90,32.7484375,0.31487745390708466,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,91,33.2046875,0.3100981951873246,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,92,33.8359375,0.32286722577659266,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,93,32.16953125,0.3192436897629131,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,94,33.9,0.3330261679845652,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,95,34.0578125,0.32772327595333517,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,96,32.6546875,0.32179856173175236,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,97,32.9859375,0.32385686727717955,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,98,32.340625,0.3253940540454543,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,99,32.75234375,0.33662784610643826,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,100,32.90859375,0.32962606582868315,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,101,33.3,0.33087736890987923,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,102,33.71875,0.3177018062364496,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,103,33.30625,0.3145908008669728,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,104,33.75625,0.324821731156674,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,105,34.025,0.331459975358074,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,106,34.4015625,0.33408858654591844,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,107,33.95,0.3296669862301191,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,108,33.725,0.32820170656363185,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,109,33.090625,0.31382182995156593,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,110,33.06171875,0.3247941191347591,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,111,33.71015625,0.31548225917353445,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,112,33.215625,0.3135845003118195,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,113,33.5515625,0.3156073905306058,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,114,33.51953125,0.3274224777189536,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,115,33.52890625,0.32358070022519136,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,116,33.309375,0.31807892095133755,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,117,33.28984375,0.3222763423088293,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,118,32.453125,0.3477085534928179,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,119,33.5421875,0.35120707792095807,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,120,33.3671875,0.33906296274279063,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,121,33.6609375,0.3317877126585316,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,122,32.98046875,0.33902130936740316,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,123,33.071875,0.32442921497118554,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,124,33.27421875,0.3212232511090424,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,125,33.2875,0.3115843402613897,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,126,33.75,0.3093655902977574,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,127,33.20234375,0.32652063077252513,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,128,32.76640625,0.3287233660142451,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,129,32.553125,0.33918112461399075,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,130,33.23046875,0.3243601842761733,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,131,32.62109375,0.32620753409139736,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,132,32.58671875,0.3311352472785337,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,133,32.51875,0.31833972313410547,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,134,33.12734375,0.3199555134399268,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,135,32.509375,0.3158827419424895,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,136,31.584375,0.32913442123578934,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,137,32.33984375,0.32328432409037117,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,138,32.22421875,0.3321651057350763,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,139,32.74140625,0.3334792566833674,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,140,32.25234375,0.32322503908730693,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,141,32.23515625,0.3485517527975754,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,142,33.02421875,0.3346559195309659,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,143,33.05546875,0.3408512348607658,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,144,33.296875,0.3317301738851045,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,145,33.34375,0.3369831047781968,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,146,33.653125,0.3436456286048646,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,147,32.91953125,0.31800688382241704,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,148,33.80078125,0.32645725131908787,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,149,33.25390625,0.31202171338968776,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,150,33.17421875,0.3226502700658649,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,151,33.59453125,0.3114563438297893,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,152,33.2984375,0.32654319088457506,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,153,33.69609375,0.33078697130543105,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,154,33.53828125,0.3335709746526543,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,155,33.809375,0.3269694470505186,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,156,33.5125,0.3238861522261843,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,157,33.37421875,0.31837599562066643,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,158,33.25078125,0.33376595882665927,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,159,33.50390625,0.32710898121385057,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,160,33.26796875,0.3188438055992012,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,161,33.8390625,0.3312431840912343,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,162,33.77734375,0.3294318082018466,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,163,32.79140625,0.33127825646977493,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,164,32.8671875,0.3293657407710567,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,165,31.88203125,0.33348441104710913,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,166,32.85234375,0.33897541208296184,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,167,32.453125,0.3318761691743561,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,168,33.7375,0.325857308008047,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,169,33.93046875,0.31918207701552126,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,170,33.7171875,0.31179707983268135,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,171,33.30625,0.3121412388844742,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,172,33.38203125,0.31443270519893585,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,173,33.64609375,0.31363680743020006,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,174,32.80234375,0.31695181937097033,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,175,33.68359375,0.3163413411309832,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,176,33.55078125,0.30944519370692725,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,177,34.08125,0.3211726275620531,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,178,33.24296875,0.3350889798089371,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,179,33.51875,0.3334287251546475,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,180,34.13828125,0.3312832594022681,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,181,33.42421875,0.3199829700550225,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,182,33.26484375,0.3270136281039425,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,183,32.7515625,0.3417434443677165,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,184,33.125,0.3381380428053062,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,185,33.8328125,0.3280509846217985,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,186,32.903125,0.33927532121331777,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,187,32.740625,0.33818431336774485,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,188,33.39296875,0.3519645069556243,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,189,33.73125,0.3379617705452362,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,190,33.640625,0.32502345573836317,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,191,33.07890625,0.3314344128061526,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,192,33.67890625,0.3351958970560417,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,193,34.5640625,0.33813020490823203,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,194,33.7640625,0.34117437132436385,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,195,33.75546875,0.3457222226792138,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,196,32.840625,0.3355183833698512,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,197,33.65703125,0.33204749859170407,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,198,33.509375,0.35873421851724663,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,15,3189765853,199,33.41171875,0.34581664571421344,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,0,32.62421875,0.2664996538722222,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,1,33.16328125,0.2729056906105789,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,2,33.18203125,0.29652059249390084,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,3,33.5875,0.3078228061303757,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,4,32.82578125,0.32868190113403173,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,5,33.12734375,0.3360957793039061,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,6,32.84609375,0.35941371181160664,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,7,33.9265625,0.33823310119637173,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,8,34.10859375,0.35343760809488933,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,9,33.2328125,0.3419167154188819,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,10,33.09140625,0.316680361502344,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,11,33.59609375,0.32196346627421557,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,12,33.3453125,0.3232761099263881,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,13,33.303125,0.33518932873549184,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,14,33.58125,0.32492227151733005,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,15,32.7265625,0.33656759734090536,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,16,33.3375,0.3198638406569206,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,17,32.915625,0.33589751902357046,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,18,32.59453125,0.33850464527672214,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,19,33.18515625,0.33766718576351984,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,20,33.1203125,0.3264210350484046,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,21,33.3609375,0.3394395944662968,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,22,33.00234375,0.34223604755647524,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,23,32.76171875,0.33280281673549594,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,24,33.4515625,0.3584565826866662,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,25,32.78671875,0.33384177330307185,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,26,33.01484375,0.3278149267956969,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,27,33.49140625,0.3395005516840784,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,28,33.2953125,0.34005868353572943,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,29,33.6859375,0.3387421731405586,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,30,33.38359375,0.3338861559701912,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,31,33.0671875,0.3510750400553223,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,32,33.90546875,0.3434334414250445,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,33,33.9296875,0.35144754527239136,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,34,33.859375,0.34230112890031283,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,35,33.27578125,0.34220092671297253,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,36,33.31953125,0.33340176737706123,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,37,33.82421875,0.33203390165867597,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,38,32.92421875,0.34134354549049495,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,39,33.4515625,0.35353877292260727,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,40,33.9625,0.35286135166486254,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,41,33.62890625,0.3440172403083527,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,42,33.0140625,0.3307306193845559,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,43,33.4859375,0.3414757043529807,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,44,33.25234375,0.3379398715546904,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,45,32.88046875,0.3406763636333152,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,46,32.83359375,0.3464695166320864,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,47,32.49921875,0.346019185225742,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,48,33.26640625,0.33642706960544677,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,49,33.065625,0.3410248269771493,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,50,33.3984375,0.3317048618897462,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,51,33.03359375,0.3442801276105992,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,52,32.58671875,0.3483337609873018,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,53,33.44296875,0.33206921704788,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,54,33.38203125,0.32876299990971347,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,55,32.51171875,0.3276820474364974,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,56,32.88515625,0.32662900563112923,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,57,32.715625,0.32113120494381797,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,58,32.98515625,0.3346042998513076,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,59,32.8953125,0.322184182677283,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,60,32.99765625,0.32708116200351683,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,61,33.290625,0.3233254369755445,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,62,33.64609375,0.32213832422400746,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,63,34.22890625,0.3261791683828812,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,64,33.6953125,0.322160550702035,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,65,33.7359375,0.3220602138039374,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,66,33.88828125,0.3276513551576289,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,67,33.35234375,0.32808684227338847,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,68,33.83125,0.32398885654457665,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,69,33.37265625,0.33759551138495314,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,70,33.56328125,0.3274905745046116,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,71,32.84765625,0.3327778590121434,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,72,33.2953125,0.3317545386370736,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,73,32.56875,0.3286679380907267,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,74,32.66484375,0.32268616757006335,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,75,33.05,0.3235799892138053,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,76,32.66640625,0.33060866824957447,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,77,33.4046875,0.3140621006154224,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,78,33.93359375,0.32652728038393686,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,79,33.55234375,0.31485790343956244,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,80,34.30703125,0.3124489100715344,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,81,33.5421875,0.3204508376756031,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,82,34.06796875,0.3190020224979889,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,83,33.309375,0.325669492990176,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,84,34.06328125,0.3179974285330617,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,85,33.553125,0.3215417573749889,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,86,33.92109375,0.3385569460041743,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,87,34.23046875,0.3338121136239264,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,88,33.4640625,0.33518030984139807,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,89,34.05625,0.3401383111182917,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,90,34.23359375,0.35433832331721205,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,91,33.30859375,0.34567059271113965,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,92,33.5703125,0.3510493917139812,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,93,33.08671875,0.3380038031244807,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,94,33.29140625,0.3567223871488534,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,95,33.178125,0.35447970314388544,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,96,33.00546875,0.345950306982442,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,97,32.76953125,0.35191943585082036,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,98,33.9140625,0.3841551224483948,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,99,33.628125,0.3768614085921326,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,100,33.97578125,0.3578926416066517,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,101,32.4859375,0.3544355825653585,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,102,32.28671875,0.3502683581687773,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,103,33.64609375,0.3548511814893832,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,104,33.51484375,0.3604096212297917,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,105,33.79453125,0.3300309508685249,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,106,33.15078125,0.3324617817735793,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,107,33.684375,0.3332076301745518,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,108,32.63203125,0.3263402771657259,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,109,32.81484375,0.33919030332354444,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,110,33.6875,0.337001762518127,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,111,33.09609375,0.3209618861746832,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,112,32.94765625,0.31859188447143116,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,113,33.65546875,0.34017658109924104,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,114,33.75234375,0.33303193013258514,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,115,33.37109375,0.32560620271837676,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,116,33.07890625,0.3329744304595789,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,117,32.95390625,0.33613790155757844,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,118,32.62578125,0.325480085636322,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,119,33.0640625,0.32769113227591623,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,120,33.571875,0.3238299809927284,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,121,32.96640625,0.32182070115443867,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,122,33.07734375,0.3117510616476389,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,123,33.51796875,0.3169295006088396,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,124,33.953125,0.3302057341223303,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,125,33.2921875,0.32473207620906985,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,126,33.11328125,0.3154408652228157,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,127,32.85546875,0.31213905565686395,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,128,33.13984375,0.3042502501236799,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,129,32.54453125,0.3107674738102633,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,130,32.52265625,0.306086662846747,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,131,33.00625,0.3148571617480592,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,132,33.1109375,0.32043597348057895,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,133,33.9359375,0.32184036335505894,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,134,33.1921875,0.3208312839985362,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,135,33.67734375,0.3185715727650661,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,136,33.28515625,0.3119686668444348,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,137,33.06640625,0.3209779643667373,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,138,33.246875,0.32534667491689884,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,139,32.74375,0.32334563749918677,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,140,32.74453125,0.3434510259624455,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,141,33.30625,0.34293793760501023,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,142,33.00546875,0.3376731014414921,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,143,33.490625,0.3341544148802228,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,144,33.421875,0.3236345809976926,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,145,33.31484375,0.318849667267211,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,146,33.15,0.3213394466718371,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,147,33.8140625,0.3192567667020779,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,148,33.61484375,0.33459189772819387,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,149,32.8078125,0.3347133535984126,0.8,TAC,0.25,0.01,0.0
TAC_s0.25,16,3189765854,150,33.2453125,0.33609182710283286,0.8,TAC,0.25,0.01,0.0
