condition,rep,seed,inherit_prob,overlay_kind,overlay_strength,overlay_error,overlay_corr,mi_thr,stab_window,t_cross,t_stab,dwell,n_innov,fitness_final,mi_final,delta_fitness,delta_mi,t_fit,lag_fit_minus_stab
AR_s1.0__p0.50,4,2909560359,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.23671875,0.2566759502345243,0.26953125,0.00422124630896159,161.0,
AR_s1.0__p0.50,5,2909560360,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.3,0.20036436157356063,1.5148437499999972,-0.06620229223885643,,
AR_s1.0__p0.50,6,2909560361,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.371875,0.21921246856353033,0.7046875000000057,-0.042667116132459326,153.0,
AR_s1.0__p0.50,7,2909560362,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.27890625,0.24634199708891785,0.45781249999999574,-0.006463153674575339,,
AR_s1.0__p0.50,8,2909560363,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.48046875,0.2748151237893295,0.6218750000000028,0.015709987971218142,,
AR_s1.0__p0.50,9,2909560364,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,169.0,,0.005,1,33.4203125,0.29516470771941616,0.17656250000000284,0.04043496080678399,,
AR_s1.0__p0.50,10,2909560365,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.021875,0.28374974201947734,-0.25859374999999574,0.02293084582265792,,
AR_s1.0__p0.50,11,2909560366,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,35.1,0.29344192034094074,1.7742187500000028,0.03174281025248288,,
AR_s1.0__p0.50,12,2909560367,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.4078125,0.2623754058246843,0.40312499999999574,0.003641656455491138,,
AR_s1.0__p0.50,13,2909560368,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.52421875,0.2891596429487967,-0.71484375,0.02647500160659516,,
AR_s1.0__p0.50,14,2909560369,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.884375,0.2611133307898691,2.0164062499999957,-0.0029113459074597836,110.0,
AR_s1.0__p0.50,15,2909560370,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.66875,0.2773129070411067,-0.7734375,0.015180425419780652,,
AR_s1.0__p0.50,16,2909560371,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.22578125,0.2632829800022593,0.6437499999999972,0.008692250669176504,,
AR_s1.0__p0.50,17,2909560372,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.69609375,0.25674668599716993,-0.34375,0.0009763991105105618,,
AR_s1.0__p0.50,18,2909560373,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.53828125,0.20979894038855573,0.37187499999999574,-0.05013581111694665,,
AR_s1.0__p0.50,19,2909560374,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.7359375,0.26525310072492325,1.046875,0.008239533785193598,,
AR_s1.0__p0.50,20,2909560375,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.71875,0.27526797633403044,0.9289062499999972,0.01743310708977669,,
AR_s1.0__p0.50,21,2909560376,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.75234375,0.24543607566281492,-0.16796875,-0.016617594138192388,,
AR_s1.0__p0.50,22,2909560377,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.87421875,0.2453282376982987,0.05937499999999574,-0.011499673352953266,,
AR_s1.0__p0.50,23,2909560378,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.45,0.24183520811365478,-0.45390624999999574,-0.017967205321406554,,
AR_s1.0__p0.50,24,2909560379,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.63671875,0.2804285409426862,1.1742187500000014,0.02130916973652497,,
AR_s1.0__p0.50,25,2909560380,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.140625,0.26177480422035504,0.09921874999999858,0.005863356468872594,,
AR_s1.0__p0.50,26,2909560381,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.878125,0.27310341330158705,-0.8187500000000014,0.01265214780006596,,
AR_s1.0__p0.50,27,2909560382,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.86015625,0.2627727688929375,1.76171875,-0.0033579313734707905,140.0,
AR_s1.0__p0.50,28,2909560383,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.86875,0.25797953256228856,-0.5492187500000014,-0.0002924299927654639,,
AR_s1.0__p0.50,29,2909560384,0.5,AR,1.0,0.0,0.0,0.320527666086021,20,,,0.0,0,34.46875,0.28429852152384066,0.9195312499999986,0.027589643138292486,145.0,
baseline__p0.60,0,2268968296,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.68515625,0.27054347171553594,-0.5874999999999986,0.02238024533797786,,
baseline__p0.60,1,2268968297,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.85078125,0.28264359645684517,-0.10703125000000568,0.023325507892345387,,
baseline__p0.60,2,2268968298,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.99453125,0.27822612285196313,0.5187500000000043,0.014561935648004898,,
baseline__p0.60,3,2268968299,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.29140625,0.28030378812303963,0.58203125,0.020491739658662744,,
baseline__p0.60,4,2268968300,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.740625,0.2775289391692941,-0.8664062499999972,0.017388045331624746,,
baseline__p0.60,5,2268968301,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.865625,0.2762331716501031,1.8773437500000014,0.016078570084365862,,
baseline__p0.60,6,2268968302,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.5453125,0.2775120797155548,0.4554687500000014,0.01441961095761668,,
baseline__p0.60,7,2268968303,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.4015625,0.2723608572035545,-0.8960937500000057,0.006193950822553584,,
baseline__p0.60,8,2268968304,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.1703125,0.2676318866320087,-0.06718749999999574,-0.004608566915294043,,
baseline__p0.60,9,2268968305,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.57109375,0.28004803475030376,0.4546875000000057,0.02451641702100471,,
baseline__p0.60,10,2268968306,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.159375,0.2780516896889461,-0.4710937500000014,0.0220052262091342,,
baseline__p0.60,11,2268968307,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,33.30546875,0.27073205155327607,0.36328125,0.008903663642622517,,
baseline__p0.60,12,2268968308,0.6,none,0.0,0.0,0.0,0.320527666086021,20,,,0.0,0,32.70859375,0.2736503650965845,-0.34375,0.011255218527305821,,
